particleid,tot_vol_ft,hypvol_ft,head_strt,head_end,z_elevation,total_residence_time_days,total_length_ft,particle_velocity_ft_per_day,flow_rate_cubic_ft_per_day,hydraulic_gradient,x_cell_size_ft,y_cell_size_ft,z_cell_size_ft
208,4119.9859619140625,3806.3140869140625,1600.921938125,1600.91243125,1599.875,504289.56,113.012924,0.058255024,43957.42456072546,8.412201584656643e-05,5.0,5.0,0.5
209,4119.6258544921875,3737.4267578125,1600.9234175,1600.91063125,1599.875,545874.9,110.76446,0.098452926,43543.99389203937,0.00011543639778555429,5.0,5.0,0.5
210,4120.098876953125,3680.792236328125,1600.9234175,1600.91299625,1599.875,558437.5,108.638176,0.057330616,43258.98796382947,9.592622397514911e-05,5.0,5.0,0.5
211,4709.86328125,4062.59765625,1601.2461411111112,1601.2452255555554,1600.5938,24139.652,45.681976,2.8296404,40414.5611636506,2.004194278812198e-05,5.0,5.0,0.5
212,4186.395263671875,4025.0885009765625,1601.24543,1601.24447625,1600.2656,9978.372,40.3167,0.021778086,44941.27265534549,2.365645006761517e-05,5.0,5.0,0.5
213,4186.2884521484375,4094.744873046875,1601.24480375,1601.24394125,1600.2188,9004.343,46.00351,0.017123079,44922.380630537475,1.8748569598510496e-05,5.0,5.0,0.5
214,3663.0035400390625,4019.4549560546875,1601.2445864285712,1601.24395,1600.2188,7347.472,38.658184,0.015439527,51287.12432381499,1.646297121255558e-05,5.0,5.0,0.5
215,14544.024658203125,4813.12255859375,1601.1013676785715,1601.0896792857143,1600.1562,17929.922,159.85762,0.09342391,12816.756029135304,7.311752070186709e-05,5.0,5.0,0.5
216,12982.968139648438,4703.6041259765625,1601.0976382,1601.0852504000002,1600.1562,9547.88,145.51976,0.099915676,14339.906048797237,8.512795780100187e-05,5.0,5.0,0.5
217,12972.738647460938,4666.0858154296875,1601.0816434,1601.0688824,1599.9688,7791.6553,139.46284,0.10422621,14332.804960810296,9.150107337931176e-05,5.0,5.0,0.5
218,12446.4599609375,4675.68359375,1601.0685608333333,1601.0566008333335,1599.875,7262.189,143.11443,0.10155913,14917.019189742035,8.356949304537203e-05,5.0,5.0,0.5
219,9361.09619140625,4439.068603515625,1601.1254683333334,1601.1149366666666,1600.1875,4926.4644,109.903595,0.10393938,19881.282361687732,9.582640740369399e-05,5.0,5.0,0.5
220,8838.18359375,4400.0823974609375,1601.1189326470587,1601.1082264705883,1600.1875,4104.4346,104.19097,0.11047427,21032.991125615463,0.00010275531871123648,5.0,5.0,0.5
221,7263.61083984375,4225.4150390625,1601.0728946428571,1601.0656742857143,1599.875,3281.932,118.585526,0.088710845,25523.64465547115,6.08873394254914e-05,5.0,5.0,0.5
222,6225.1007080078125,4129.718017578125,1601.0720275,1601.0628358333333,1599.875,2753.1855,114.71454,0.08261076,29749.173279506274,8.01264319327655e-05,5.0,5.0,0.5
223,5181.1981201171875,4047.637939453125,1601.04497,1601.037292,1599.875,2224.4045,115.261955,0.075780116,35680.15283518603,6.661348041979858e-05,5.0,5.0,0.5
224,6193.4844970703125,4106.9549560546875,1600.9650666666666,1600.9574483333333,1599.875,3089.797,125.671745,0.06863417,29694.722444651707,6.06208922706368e-05,5.0,5.0,0.5
225,5678.3538818359375,4049.322509765625,1600.9703318181819,1600.96106,1599.875,2382.4421,119.437675,0.09923718,32375.0834694365,7.762892357733948e-05,5.0,5.0,0.5
226,4139.3951416015625,3852.11181640625,1601.0163668750001,1601.00947875,1599.875,1735.6493,111.82327,0.090645164,44419.10093927174,6.159831342377406e-05,5.0,5.0,0.5
227,4120.3125,3839.6209716796875,1600.923570625,1600.91406375,1599.875,513428.78,120.45979,0.053062424,44365.46596792503,7.892156175940845e-05,5.0,5.0,0.5
228,4642.5018310546875,3792.5994873046875,1600.9587011111112,1600.9458433333334,1599.875,547274.75,118.469925,0.06256312,39307.390974594135,0.0001085319990343775,5.0,5.0,0.5
229,5233.3648681640625,4101.9561767578125,1601.24685,1601.245959,1600.3125,13605.232,48.614258,0.023657456,36002.491921865745,1.83279564474065e-05,5.0,5.0,0.5
230,4709.7564697265625,4169.732666015625,1601.2455844444444,1601.24475,1600.2188,9897.315,53.006905,0.01718051,39965.151293337265,1.5742183977216487e-05,5.0,5.0,0.5
231,4186.42578125,4096.575927734375,1601.245485,1601.24463,1600.2188,6415.377,43.050888,0.015596482,44941.9261540399,1.9860217489114594e-05,5.0,5.0,0.5
232,15590.80810546875,4960.31494140625,1601.1112036666666,1601.1002456666668,1600.1562,18786.295,166.98729,0.088037215,11974.698902282295,6.562176101746976e-05,5.0,5.0,0.5
233,12983.160400390625,4781.024169921875,1601.0979874,1601.085558,1600.1562,9201.541,151.16438,0.10090863,14362.524420971768,8.222439544739536e-05,5.0,5.0,0.5
234,13496.127319335938,4742.0928955078125,1601.0880599999998,1601.0757734615386,1599.9688,8608.11,146.57745,0.104291126,13800.158182170118,8.382284013239498e-05,5.0,5.0,0.5
235,12458.053588867188,4752.490234375,1601.08759875,1601.0759233333335,1599.875,7709.337,148.33414,0.09903569,14939.022651378335,7.871024772584606e-05,5.0,5.0,0.5
236,9361.1328125,4442.767333984375,1601.1255905555556,1601.1150183333332,1600.1875,5794.9956,116.97998,0.10406044,19901.62422019407,9.037633772951494e-05,5.0,5.0,0.5
237,7286.4349365234375,4290.8538818359375,1601.1372160714286,1601.1308857142856,1600.1875,4447.903,109.72332,0.08357095,25570.86834678507,5.769381698092856e-05,5.0,5.0,0.5
238,7787.70751953125,4300.823974609375,1601.0873056666667,1601.0797206666668,1599.875,4211.009,125.552284,0.08849387,23844.831640597957,6.0413078469306234e-05,5.0,5.0,0.5
239,6227.6397705078125,4161.5570068359375,1601.0778404166667,1601.0712991666667,1599.875,3599.896,126.69425,0.06459408,29850.86963853697,5.163020339173474e-05,5.0,5.0,0.5
240,6219.2138671875,4149.01123046875,1601.0520566666667,1601.0432125,1599.875,3141.729,121.17097,0.07648956,29760.10709588708,7.298915638123244e-05,5.0,5.0,0.5
241,6208.6456298828125,4112.6983642578125,1601.0153283333332,1601.0079841666666,1599.875,3552.563,131.0512,0.07935191,29745.373862839126,5.604044103055117e-05,5.0,5.0,0.5
242,5174.4354248046875,4045.54443359375,1601.0155345,1601.0102430000002,1599.875,2949.4863,126.06069,0.07114239,35651.509711704006,4.1975812784479244e-05,5.0,5.0,0.5
243,5688.714599609375,4030.7464599609375,1601.0070977272728,1600.9987363636362,1599.875,333131.8,129.8168,0.056751486,32391.64494036359,6.4408947414759e-05,5.0,5.0,0.5
244,5688.9801025390625,3989.154052734375,1601.0077586363636,1600.9997018181818,1599.875,507625.53,127.33003,0.05108415,32338.436098431772,6.327508155912114e-05,5.0,5.0,0.5
245,4642.669677734375,3845.0958251953125,1600.9594466666667,1600.946588888889,1599.875,546471.6,125.39353,0.0665405,39495.41265920788,0.00010253940209875921,5.0,5.0,0.5
246,4643.2830810546875,3801.9256591796875,1600.9610611111111,1600.9493155555556,1599.875,554213.94,124.155876,0.058486834,39401.87434833985,9.460329964914533e-05,5.0,5.0,0.5
247,5649.7772216796875,4036.0382080078125,-2.2727272727272728e+29,-2.727272727272727e+29,1600.4062,30107.473,57.54377,7.8580775,32958.5632808567,7.89912541075337e+26,5.0,5.0,0.5
248,5233.270263671875,4248.211669921875,1601.246398,1601.24558,1600.2344,10487.726,59.913956,0.017503852,36032.765963447586,1.3652912590754546e-05,5.0,5.0,0.5
249,4710.0067138671875,4173.1292724609375,1601.2465750000001,1601.2458633333333,1600.2188,9023.511,53.123478,0.015668321,39998.55009833464,1.3396462250885203e-05,5.0,5.0,0.5
250,16114.328002929688,5039.00146484375,1601.1158303225807,1601.105182580645,1600.1562,19558.268,174.40302,0.085759826,11609.94684777529,6.105251063035047e-05,5.0,5.0,0.5
251,14553.240966796875,4928.4912109375,1601.114230357143,1601.102845,1600.1562,12685.385,163.83528,0.09164054,12842.778946384442,6.94927066244676e-05,5.0,5.0,0.5
252,13506.2744140625,4820.6695556640625,1601.1028238461538,1601.0913846153849,1599.9688,9224.591,154.03056,0.19839126,13838.477220793227,7.426598020421376e-05,5.0,5.0,0.5
253,13496.4599609375,4781.4544677734375,1601.0883492307694,1601.0762853846152,1599.9688,8649.541,150.20123,0.10076658,13811.593925188277,8.031789034262994e-05,5.0,5.0,0.5
254,10407.821655273438,4593.121337890625,1601.1377045000002,1601.1281435,1600.1875,6403.127,124.05199,0.09466774,17947.188899478388,7.707252624364971e-05,5.0,5.0,0.5
255,8846.853637695312,4454.3914794921875,1601.1394729411763,1601.1286264705882,1600.1875,5402.665,117.661606,0.11199762,21099.173049030214,9.218360153406966e-05,5.0,5.0,0.5
256,7787.774658203125,4307.672119140625,1601.087485,1601.0799,1599.875,4830.9014,132.6245,0.08867266,23891.76116358162,5.719154607574844e-05,5.0,5.0,0.5
257,6750.4608154296875,4166.3116455078125,1601.0890550000001,1601.0831484615385,1599.875,4525.3833,134.69414,0.06097144,27535.100816005426,4.385148877357045e-05,5.0,5.0,0.5
258,5704.718017578125,4155.9234619140625,1601.064258181818,1601.0569290909089,1599.875,3761.7253,128.06119,0.07089465,32529.31151794568,5.7231164557798535e-05,5.0,5.0,0.5
259,7240.4388427734375,4189.94140625,1601.0061157142857,1600.9994678571427,1599.875,4544.969,139.62683,0.06356567,25532.503651763167,4.7611602245531265e-05,5.0,5.0,0.5
260,5175.1129150390625,4053.619384765625,1601.0194285000002,1601.012953,1599.875,3480.0332,132.74396,0.07495351,35724.73142429403,4.878188146042945e-05,5.0,5.0,0.5
261,6211.90185546875,4036.602783203125,1601.0265770833332,1601.0188408333333,1599.875,193308.81,136.45325,0.05350308,29740.12702695018,5.669524299332715e-05,5.0,5.0,0.5
262,6212.2039794921875,4069.9676513671875,1601.0273916666665,1601.0198483333334,1599.875,506190.3,134.35088,0.047764372,29722.543830517272,5.61465140080666e-05,5.0,5.0,0.5
263,5166.7755126953125,3960.693359375,1600.9892340000001,1600.979603,1599.875,542505.06,132.14146,0.045777295,35632.849854760534,7.288401150993544e-05,5.0,5.0,0.5
264,4642.742919921875,3816.949462890625,1600.9597722222222,1600.9469144444445,1599.875,550313.0,130.19078,0.058052223,39574.907286358524,9.876104678519711e-05,5.0,5.0,0.5
265,4643.408203125,3814.56298828125,1600.9616166666665,1600.949871111111,1599.875,558510.25,129.44814,0.05787305,39540.87105771177,9.073561022274121e-05,5.0,5.0,0.5
266,5757.012939453125,4289.227294921875,1601.247953181818,1601.2470936363636,1600.2656,9433.633,62.15931,0.019607441,32798.27557607311,1.3828104959752202e-05,5.0,5.0,0.5
267,5233.55712890625,4250.4180908203125,1601.2475774999998,1601.246729,1600.2188,9436.429,59.62987,0.01634436,36050.68590439311,1.4229445416794858e-05,5.0,5.0,0.5
268,17684.268188476562,5221.820068359375,1601.1272436764707,1601.1175226470589,1600.1562,22180.86,184.63208,0.07886722,10596.290384847738,5.2650814569753784e-05,5.0,5.0,0.5
269,14553.40576171875,4935.5010986328125,1601.114261607143,1601.1030807142856,1600.1562,10974.908,165.8699,0.090952866,12861.968460638736,6.740760449612315e-05,5.0,5.0,0.5
270,14029.766845703125,4896.2799072265625,1601.1083829629629,1601.0973403703704,1599.9688,10093.4,161.17365,0.09848917,13326.859978697144,6.851363689866719e-05,5.0,5.0,0.5
271,13504.998779296875,4858.75244140625,1601.1005603846154,1601.089421923077,1599.9688,9233.273,156.86696,0.09762622,13833.202571110005,7.100578500732331e-05,5.0,5.0,0.5
272,10931.210327148438,4669.3511962890625,1601.143354761905,1601.1338538095238,1600.1875,7267.822,131.55157,0.09383734,17111.94149378449,7.222226265470574e-05,5.0,5.0,0.5
273,7809.89990234375,4373.7152099609375,1601.1448486666666,1601.1389000000001,1600.1875,5781.738,123.60892,0.07914536,23939.432819254034,4.812489907223885e-05,5.0,5.0,0.5
274,8834.426879882812,4383.6181640625,1601.1061905882354,1601.0993870588234,1599.875,5633.3975,139.76016,0.07917353,21103.24496454033,4.8680033691379745e-05,5.0,5.0,0.5
275,7274.2889404296875,4315.8416748046875,1601.1019457142859,1601.096182142857,1599.875,5033.346,140.79124,0.057111334,25615.213261722318,4.09370017930021e-05,5.0,5.0,0.5
276,5704.754638671875,4159.6588134765625,1601.0643918181815,1601.0570627272728,1599.875,4546.647,134.43665,0.07135399,32558.33687925221,5.451706178113008e-05,5.0,5.0,0.5
277,7770.91064453125,4317.132568359375,1601.0413736666667,1601.034928,1599.875,4998.93,144.88309,0.07848434,23873.955233686534,4.448874463595521e-05,5.0,5.0,0.5
278,5175.2044677734375,4056.744384765625,1601.0197955,1601.01332,1599.875,4353.1187,139.37537,0.076251686,35755.27592888275,4.6460864470686616e-05,5.0,5.0,0.5
279,6735.25390625,4184.2681884765625,1601.043285,1601.0363599999998,1599.875,487893.88,144.44754,0.04903985,27493.13451946075,4.7941280180752094e-05,5.0,5.0,0.5
280,6212.1856689453125,4073.992919921875,1601.0274879166666,1601.0197866666667,1599.875,509841.6,141.54305,0.047929037,29755.680758788076,5.4409243474050756e-05,5.0,5.0,0.5
281,5166.827392578125,4001.617431640625,1600.9893200000001,1600.979811,1599.875,542731.1,139.07208,0.045347936,35684.70386834012,6.837461428588256e-05,5.0,5.0,0.5
282,4642.78564453125,3821.2646484375,1600.9599622222222,1600.9471044444444,1599.875,547137.44,136.63373,0.07967426,39626.499500953265,9.410398123061166e-05,5.0,5.0,0.5
283,5165.8935546875,3891.5740966796875,1600.9877155,1600.976076,1599.875,553482.0,135.21638,0.052696742,35650.95773486124,8.608054423040806e-05,5.0,5.0,0.5
284,4643.450927734375,3818.878173828125,1600.9618066666667,1600.9500611111112,1599.875,559561.3,134.69771,0.058161132,39588.32856123923,8.719937197602166e-05,5.0,5.0,0.5
285,5686.21826171875,4080.438232421875,-1.8181818181818183e+29,-1.8181818181818183e+29,1600.3594,74429.44,70.478874,0.16707022,32945.199300013956,0.0,5.0,5.0,0.5
286,5757.232666015625,4329.0618896484375,1601.248685,1601.2478918181819,1600.2188,10752.214,68.0851,0.017443955,32831.565074920996,1.1649859342897219e-05,5.0,5.0,0.5
287,5757.03125,4326.190185546875,1601.2479754545454,1601.24716,1600.2188,11230.389,67.157135,0.015013593,32809.438694467346,1.2142485611199114e-05,5.0,5.0,0.5
288,16638.003540039062,5083.1268310546875,1601.12035296875,1601.1100053125,1600.1562,20370.574,184.52005,0.08335037,11271.418576602116,5.607876351197169e-05,5.0,5.0,0.5
289,14553.338623046875,4975.701904296875,1601.1136744642859,1601.102984642857,1599.9688,10709.625,168.43404,0.107855044,12877.5986147801,6.346592212849916e-05,5.0,5.0,0.5
290,14543.267822265625,4936.639404296875,1601.1000782142858,1601.0885971428572,1599.9688,10263.158,164.58966,0.09446054,12864.220813710253,6.975572696106368e-05,5.0,5.0,0.5
291,11966.250610351562,4797.1710205078125,1601.131902826087,1601.1233713043478,1599.875,8339.619,161.57603,0.08734338,15653.67495914144,5.2801900747792893e-05,5.0,5.0,0.5
292,10408.489990234375,4637.14599609375,1601.1386965,1601.12948,1600.1875,6968.608,132.61235,0.0959837,17986.525903140388,6.949955994013589e-05,5.0,5.0,0.5
293,9357.907104492188,4462.82958984375,1601.1143563888888,1601.1078494444444,1599.875,6211.2207,146.84401,0.07560949,19971.620758127046,4.431195028721135e-05,5.0,5.0,0.5
294,8318.435668945312,4365.8416748046875,1601.1157040625,1601.108589375,1599.875,5824.4634,143.5194,0.06458998,22443.2775658516,4.957300407726128e-05,5.0,5.0,0.5
295,5704.833984375,4167.7520751953125,1601.0646799999997,1601.057350909091,1599.875,5072.722,141.28444,0.07144368,32630.519691783258,5.187472135051373e-05,5.0,5.0,0.5
296,7778.607177734375,4271.74072265625,1601.0616206666668,1601.055452,1599.875,5765.278,151.86511,0.06598209,23904.107993680245,4.061937974539437e-05,5.0,5.0,0.5
297,6745.0347900390625,4207.4798583984375,1601.071628846154,1601.0664553846154,1599.875,4971.9497,146.66779,0.060814224,27563.149079865878,3.5273332285112754e-05,5.0,5.0,0.5
298,6735.2630615234375,4118.8995361328125,1601.0435896153845,1601.0363876923077,1599.875,225309.2,150.8483,0.050176248,27534.640895063538,4.77428198680665e-05,5.0,5.0,0.5
299,6735.4583740234375,4152.252197265625,1601.0442007692307,1601.0369884615384,1599.875,512759.0,148.71758,0.044965472,27522.875089136618,4.849667356880158e-05,5.0,5.0,0.5
300,5689.825439453125,4042.3248291015625,1601.0100604545455,1601.0027745454545,1599.875,526746.3,145.97084,0.0416743,32487.814274419485,4.991345578581616e-05,5.0,5.0,0.5
301,5690.05126953125,4041.30859375,1601.012314090909,1601.0035972727273,1599.875,545737.06,143.30832,0.042372767,32477.12325960503,6.0825625734448456e-05,5.0,5.0,0.5
302,5689.1021728515625,3932.208251953125,1601.0108931818183,1601.0001454545454,1599.875,549988.8,141.33287,0.050146844,32454.518502319,7.604548917861865e-05,5.0,5.0,0.5
303,4643.511962890625,3825.042724609375,1600.9620777777777,1600.9503322222222,1599.875,556337.9,140.27684,0.057560537,39656.17682150876,8.373125269969693e-05,5.0,5.0,0.5
304,5159.8388671875,3852.64892578125,1600.968568,1600.9518560000001,1599.875,560551.56,139.86092,0.05669868,35678.32620907989,0.0001194901367828676,5.0,5.0,0.5
305,3972.296142578125,3725.408935546875,-7.5e+29,-7.5e+29,1600.4531,227168.73,78.3723,0.039566442,45212.79178402591,0.0,5.0,5.0,0.5
306,7220.6390380859375,4191.2078857421875,-1.7857142857142857e+29,-2.1428571428571427e+29,1600.25,32682.764,73.17293,6.443641,25990.520010575256,4.880805888258559e+26,5.0,5.0,0.5
307,6280.7342529296875,4368.27392578125,1601.2491720833332,1601.2482816666668,1600.2188,9122.352,68.383255,0.01582797,30121.150523203894,1.3020975183414415e-05,5.0,5.0,0.5
308,17161.614990234375,5160.2325439453125,1601.124551969697,1601.1144584848485,1600.1562,21079.266,191.55115,0.081339054,10945.297247362649,5.269341887183309e-05,5.0,5.0,0.5
309,15077.2705078125,5051.470947265625,1601.1195774137932,1601.1087362068965,1600.1562,11683.05,176.02713,0.09333021,12446.811576223201,6.158827272158796e-05,5.0,5.0,0.5
310,15066.836547851562,5014.27001953125,1601.1055048275862,1601.0943437931035,1599.9688,10927.875,171.65701,0.09210151,12439.588421095421,6.501939123598784e-05,5.0,5.0,0.5
311,14551.931762695312,5094.3023681640625,1601.1110608928573,1601.1009746428572,1599.875,9818.297,172.32329,0.086539924,12871.120946795772,5.853097465387657e-05,5.0,5.0,0.5
312,10417.303466796875,4687.5701904296875,1601.156522,1601.147107,1600.1875,7378.397,138.88753,0.113979295,18032.889426364447,6.778866448109932e-05,5.0,5.0,0.5
313,10393.325805664062,4563.5040283203125,1601.1054052499999,1601.099152,1599.875,6976.2607,154.02411,0.070660435,17995.15262452067,4.0599163631399726e-05,5.0,5.0,0.5
314,8841.90673828125,4444.1925048828125,1601.1238332352941,1601.1169864705882,1599.875,6421.3984,150.59393,0.06170946,21161.089268033484,4.546507661151596e-05,5.0,5.0,0.5
315,7798.20556640625,4386.75537109375,1601.1133213333333,1601.1077146666669,1599.875,5923.402,149.43266,0.05499137,23958.081082397028,3.7519686494087845e-05,5.0,5.0,0.5
316,8817.974853515625,4473.47412109375,1601.0670626470587,1601.060675882353,1599.875,6243.627,158.79262,0.068089604,21128.11858120188,4.022079108109019e-05,5.0,5.0,0.5
317,5698.5748291015625,4140.081787109375,1601.0406172727273,1601.0345918181818,1599.875,5696.5645,153.59622,0.07052795,32610.66277973338,3.922918461215331e-05,5.0,5.0,0.5
318,7258.8134765625,4267.1630859375,1601.058617142857,1601.0519685714285,1599.875,495374.66,158.95456,0.042300615,25607.129427768818,4.182686836223966e-05,5.0,5.0,0.5
319,6213.17138671875,4157.0770263671875,1601.0298725,1601.0230716666665,1599.875,516140.34,155.97191,0.039217163,29842.222405686083,4.360293719478897e-05,5.0,5.0,0.5
320,5689.8590087890625,4047.93701171875,1601.0103159090907,1601.002897272727,1599.875,530600.3,153.27467,0.041557185,32537.803512889073,4.8400927537615335e-05,5.0,5.0,0.5
321,6213.3056640625,4115.869140625,1601.0316129166667,1601.0235208333334,1599.875,546277.25,150.32735,0.03909874,29796.133761400662,5.382974891498728e-05,5.0,5.0,0.5
322,6212.3382568359375,4007.342529296875,1601.03026875,1601.020295,1599.875,551742.9,148.60701,0.045503695,29780.451345111378,6.711493628402345e-05,5.0,5.0,0.5
323,5689.849853515625,3969.8333740234375,1601.0124968181817,1601.0028645454547,1599.875,555526.06,146.5987,0.048321486,32465.49350025863,6.57050378430606e-05,5.0,5.0,0.5
324,4643.524169921875,3826.275634765625,1600.9621322222222,1600.9503866666666,1599.875,560498.06,145.54807,0.059521623,39669.72270891489,8.069880929411075e-05,5.0,5.0,0.5
325,5055.657958984375,3876.30615234375,-5e+29,-5e+29,1600.3594,188981.66,82.5537,1.3024163,36397.88318959919,0.0,5.0,5.0,0.5
326,7327.801513671875,4482.40966796875,1601.2499950000001,1601.249075,1600.2344,12435.043,81.60645,0.015973436,25861.68783928709,1.127361828645331e-05,5.0,5.0,0.5
327,18208.743286132812,5312.1551513671875,1601.1320794285714,1601.1224934285715,1600.1562,21860.281,199.26434,0.07784792,10341.679102115522,4.810695101285028e-05,5.0,5.0,0.5
328,16124.285888671875,5131.0089111328125,1601.1282537096774,1601.1180312903227,1600.1562,12615.178,183.78838,0.08358597,11665.179884996141,5.562059791418856e-05,5.0,5.0,0.5
329,15600.509643554688,5092.236328125,1601.1232465,1601.11318,1599.9688,11758.852,179.23607,0.103400335,12047.922304920734,5.616336082111662e-05,5.0,5.0,0.5
330,15587.393188476562,5102.81982421875,1601.1054876666667,1601.0956916666667,1599.875,11241.309,184.39081,0.0846968,12038.559076203179,5.312629246924307e-05,5.0,5.0,0.5
331,12501.824951171875,4865.0634765625,1601.1573799999999,1601.1488758333335,1600.1875,8949.521,149.78334,0.083828144,15038.761573578262,5.677645217829987e-05,5.0,5.0,0.5
332,10916.925048828125,4643.255615234375,1601.1126714285715,1601.1066433333333,1599.875,7550.77,161.1698,0.067991,17174.43288728453,3.740213889644554e-05,5.0,5.0,0.5
333,10404.864501953125,4579.376220703125,1601.1282345,1601.122229,1599.875,7208.0107,157.83066,0.06944041,18019.156576008234,3.805027538731881e-05,5.0,5.0,0.5
334,9359.500122070312,4538.6871337890625,1601.1176711111111,1601.1113883333335,1599.875,6493.258,157.07234,0.05486641,20012.916349301755,3.999926212906468e-05,5.0,5.0,0.5
335,8298.403930664062,4378.6163330078125,1601.0643534375,1601.05851,1599.875,7154.4775,167.24692,0.05500056,22486.913850792615,3.493898470198446e-05,5.0,5.0,0.5
336,7791.9281005859375,4363.9556884765625,1601.0956303333335,1601.090976,1599.875,6212.2046,160.76099,0.05445194,23976.881811785835,2.8951883412929256e-05,5.0,5.0,0.5
337,7258.7554931640625,4202.9693603515625,1601.0586085714287,1601.0518028571428,1599.875,228831.55,165.13,0.047612667,25655.10454972965,4.121428017157825e-05,5.0,5.0,0.5
338,7259.9151611328125,4237.4053955078125,1601.0611232142858,1601.055115,1599.875,516178.4,163.02919,0.03579166,25641.67133989706,3.68536105929574e-05,5.0,5.0,0.5
339,6213.4735107421875,4125.84228515625,1601.0323341666665,1601.0240791666665,1599.875,528534.4,160.22858,0.039613552,29877.16941758987,5.152014810361587e-05,5.0,5.0,0.5
340,6736.63330078125,4194.8486328125,1601.0481869230769,1601.0406046153844,1599.875,547480.1,157.47424,0.036941003,27560.684740443467,4.814951029530555e-05,5.0,5.0,0.5
341,6735.6689453125,4084.1033935546875,1601.0468673076923,1601.0376369230771,1599.875,551265.9,155.31778,0.043727778,27530.37940567986,5.942902765202115e-05,5.0,5.0,0.5
342,5689.215087890625,3975.3021240234375,1601.0111427272727,1601.0005563636362,1599.875,555441.9,153.39577,0.047887422,32520.938436614666,6.90134012754309e-05,5.0,5.0,0.5
343,4643.5638427734375,3830.2825927734375,1600.9623088888889,1600.9505633333333,1599.875,560966.25,151.75864,0.05715653,39713.814044963714,7.739629077057758e-05,5.0,5.0,0.5
344,5159.8876953125,3857.58056640625,1600.968764,1600.952052,1599.875,561771.94,150.52773,0.058004092,35727.16915598314,0.00011102273667841417,5.0,5.0,0.5
345,7744.9066162109375,4205.26123046875,-2e+29,-2e+29,1600.3125,87468.69,86.24704,0.9335823,24255.409346774137,0.0,5.0,5.0,0.5
346,6804.4769287109375,4414.2822265625,1601.2503626923076,1601.2493530769232,1600.25,10125.949,79.75777,0.016315317,27879.248733525423,1.2658521243670145e-05,5.0,5.0,0.5
347,16124.298095703125,5137.1368408203125,1601.1282612903226,1601.1180467741935,1600.1562,14322.775,192.55318,0.08396992,11684.709043919376,5.304776734702026e-05,5.0,5.0,0.5
348,15600.582885742188,5097.784423828125,1601.123387,1601.1132776666668,1599.9688,12400.148,186.27527,0.091398686,12064.54540498473,5.427093683296787e-05,5.0,5.0,0.5
349,16114.315795898438,5130.6793212890625,1601.1154787096773,1601.1051658064516,1599.9688,11780.295,182.4198,0.08754319,11663.84632263115,5.6533902771021826e-05,5.0,5.0,0.5
350,13537.002563476562,4991.0247802734375,1601.146376923077,1601.1386584615384,1599.875,10028.518,179.28583,0.08145591,13902.656049007037,4.305115267814453e-05,5.0,5.0,0.5
351,10927.786254882812,4694.1650390625,1601.1324673809524,1601.1273314285713,1599.875,8384.897,168.53667,0.063076116,17193.06381341748,3.047379823336794e-05,5.0,5.0,0.5
352,10928.485107421875,4657.3577880859375,1601.1344366666667,1601.1286619047619,1599.875,7856.9175,164.82956,0.06677387,17188.700060654854,3.5034746974018444e-05,5.0,5.0,0.5
353,9367.825317382812,4515.8172607421875,1601.1344436111112,1601.1298894444444,1599.875,7523.842,166.70274,0.047610566,20030.650833108488,2.7319086479187784e-05,5.0,5.0,0.5
354,9349.014282226562,4506.1553955078125,1601.0933736111112,1601.0880872222222,1599.875,7680.4536,173.37263,0.05688137,20022.162908269893,3.0491483806046196e-05,5.0,5.0,0.5
355,8315.383911132812,4439.90478515625,1601.1053737500001,1601.100960625,1599.875,6976.0625,167.9763,0.051256064,22500.0903497558,2.6272306978401207e-05,5.0,5.0,0.5
356,8305.706787109375,4423.76708984375,1601.0827465625,1601.07676875,1599.875,492359.62,172.96016,0.03907507,22486.696707169325,3.456178882009626e-05,5.0,5.0,0.5
357,6736.6943359375,4241.9403076171875,1601.0471342307692,1601.0407907692306,1599.875,517913.7,170.14842,0.037009474,27645.311318115237,3.728192982930117e-05,5.0,5.0,0.5
358,6213.592529296875,4132.3516845703125,1601.0328320833332,1601.024475833333,1599.875,545416.44,167.79526,0.03947669,29928.032425443165,4.980027517600846e-05,5.0,5.0,0.5
359,6736.907958984375,4199.7344970703125,1601.0490646153846,1601.0414492307693,1599.875,549026.25,164.70117,0.037552472,27594.58162359014,4.623758609970113e-05,5.0,5.0,0.5
360,6735.72998046875,4126.116943359375,1601.0470034615387,1601.0378246153846,1599.875,552364.06,162.50716,0.04304616,27576.79523898376,5.6482719647647306e-05,5.0,5.0,0.5
361,5689.2547607421875,3979.30908203125,1601.0112872727273,1601.0007009090907,1599.875,555287.56,160.15456,0.04828479,32557.009270143622,6.610092077811006e-05,5.0,5.0,0.5
362,4643.6126708984375,3871.0052490234375,1600.9625255555557,1600.9507800000001,1599.875,562627.7,160.54851,0.055410717,39768.072785746546,7.31589207803979e-05,5.0,5.0,0.5
363,5159.912109375,3895.7977294921875,1600.9688609999998,1600.952149,1599.875,563797.56,158.24698,0.054477356,35751.58930622686,0.00010560707149575876,5.0,5.0,0.5
364,5159.893798828125,3858.197021484375,1600.968788,1600.952076,1599.875,567406.9,156.64285,0.059264522,35733.25631122619,0.00010668855746007213,5.0,5.0,0.5
365,5507.65380859375,3828.1646728515625,-5.909090909090909e+29,-6.363636363636364e+29,1600.4375,322165.88,95.466415,37.845745,33150.646907902235,4.761312683793789e+26,5.0,5.0,0.5
