particleid,tot_vol_ft,hypvol_ft,head_strt,head_end,z_elevation,total_residence_time_days,total_length_ft,particle_velocity_ft_per_day,flow_rate_cubic_ft_per_day,hydraulic_gradient,x_cell_size_ft,y_cell_size_ft,z_cell_size_ft
422,18525.0,0.0,4.736842105263158e+29,5.263157894736842e+29,1599.9688,102074.39,172.80243,30.352615,0.0,-3.045766149889655e+26,5.0,5.0,0.5
423,16087.5,0.0,4.8484848484848484e+29,5.4545454545454546e+29,1599.9688,110788.37,175.97238,2.310671,0.0,-3.444066623286857e+26,5.0,5.0,0.5
424,15600.0,0.0,5.3125000000000004e+29,5.9375e+29,1599.9688,123322.2,175.05,11.385151,0.0,-3.570408392482023e+26,5.0,5.0,0.5
425,8424.588012695312,13586.761474609375,-1.3333333333333333e+29,-1.3333333333333333e+29,1600.4688,392323.62,117.36301,21.376368,99246.50115646137,0.0,5.0,5.0,0.5
426,10258.065795898438,13957.803344726562,-1.111111111111111e+29,-1.111111111111111e+29,1600.3438,217874.83,110.03588,4.023214,72135.8388602346,0.0,5.0,5.0,0.5
427,30362.01171875,13462.78076171875,9.166666666666668e+28,1.0000000000000001e+29,1600.1562,22751.152,227.61313,0.07026303,20584.803636018933,-3.661183070728809e+25,5.0,5.0,0.5
428,28652.30712890625,13215.576171875,7.017543859649123e+28,8.771929824561403e+28,1600.1562,13743.554,212.79825,0.07503163,21668.242879255427,-8.24436281314234e+25,5.0,5.0,0.5
429,28041.232299804688,13092.611694335938,7.142857142857143e+28,8.928571428571428e+28,1599.9688,13080.669,207.83868,0.07891085,22056.1989100547,-8.591828290297909e+25,5.0,5.0,0.5
430,28769.1162109375,12845.49560546875,1.3793103448275862e+29,1.5517241379310344e+29,1599.875,11981.968,211.47069,0.07789397,21295.60184111542,-8.153082341725184e+25,5.0,5.0,0.5
431,27911.029052734375,123.529052734375,8.771929824561403e+28,1.2280701754385966e+29,1599.875,10194.142,201.8953,0.08096684,0.020344612622445683,-1.7379166482860298e+26,5.0,5.0,0.5
432,27300.0,0.0,8.928571428571428e+28,1.25e+29,1599.875,9891.216,197.81737,0.16255723,0.0,-1.8054170953714997e+26,5.0,5.0,0.5
433,26812.5,0.0,1.090909090909091e+29,1.4545454545454546e+29,1599.875,9391.721,193.19937,0.084253356,0.0,-1.8821819197350902e+26,5.0,5.0,0.5
434,27787.5,0.0,2.105263157894737e+29,2.4561403508771932e+29,1599.875,10495.853,205.82242,0.08135354,0.0,-1.704756926038685e+26,5.0,5.0,0.5
435,27300.0,0.0,2.6785714285714284e+29,3.035714285714286e+29,1599.875,9456.879,197.99918,0.076504394,0.0,-1.803759310074397e+26,5.0,5.0,0.5
436,24862.5,0.0,2.3529411764705887e+29,2.7450980392156866e+29,1599.9375,21418.502,190.41933,0.20424394,0.0,-2.059438342587929e+26,5.0,5.0,0.5
437,22425.0,0.0,2.1739130434782607e+29,2.6086956521739135e+29,1599.9688,65215.676,188.65608,0.14189221,0.0,-2.3046307531304825e+26,5.0,5.0,0.5
438,21937.5,0.0,2.4444444444444444e+29,2.888888888888889e+29,1599.9688,86350.61,185.79521,0.24534054,0.0,-2.39212001298518e+26,5.0,5.0,0.5
439,21450.0,0.0,2.9545454545454545e+29,3.409090909090909e+29,1599.9688,91144.74,183.1182,2.7339978,0.0,-2.48225172592929e+26,5.0,5.0,0.5
440,20962.5,0.0,3.488372093023256e+29,3.953488372093024e+29,1599.9688,93813.8,180.71143,11.332924,0.0,-2.5738067034720204e+26,5.0,5.0,0.5
441,19012.5,0.0,4.102564102564102e+29,4.6153846153846155e+29,1599.9688,103303.52,181.37668,18.052326,0.0,-2.8273784543606084e+26,5.0,5.0,0.5
442,17062.5,0.0,4.0000000000000004e+29,4.571428571428572e+29,1599.9688,120299.47,185.51645,10.2878895,0.0,-3.0802043408386918e+26,5.0,5.0,0.5
443,13650.0,0.0,3.214285714285714e+29,3.928571428571429e+29,1599.9688,146875.11,183.78804,2.252755,0.0,-3.886464612493162e+26,5.0,5.0,0.5
444,9646.630859375,13706.23779296875,-1.1764705882352942e+29,-1.1764705882352942e+29,1600.3906,389461.97,122.13514,9.445584,76367.118556398,0.0,5.0,5.0,0.5
445,18668.814086914062,13952.810668945312,-3.7142857142857146e+29,-3.428571428571429e+29,1600.3594,19592.299,121.5257,0.018722398,35276.18365494822,-2.35106053822142e+26,5.0,5.0,0.5
446,30972.9248046875,13581.6162109375,9.016393442622952e+28,9.836065573770492e+28,1600.1562,22415.027,231.67303,0.070717275,20239.910723453984,-3.538055830806056e+25,5.0,5.0,0.5
447,29263.201904296875,13334.393310546875,6.896551724137931e+28,8.620689655172413e+28,1600.1562,13477.125,215.84898,0.08340036,21288.58564130002,-7.987704648701988e+25,5.0,5.0,0.5
448,30602.178955078125,13212.091064453125,1.3114754098360656e+29,1.4754098360655738e+29,1599.875,13560.09,225.4803,0.075568505,20241.818316906203,-7.270454473084937e+25,5.0,5.0,0.5
449,29133.016967773438,12717.929077148438,1.016949152542373e+29,1.1864406779661018e+29,1599.875,11423.265,213.4233,0.07782062,20927.88115155549,-7.94156636764384e+25,5.0,5.0,0.5
450,28275.0,0.0,5.172413793103449e+28,8.620689655172413e+28,1599.875,10109.75,205.04863,0.08146815,0.0,-1.6816868594013682e+26,5.0,5.0,0.5
451,27787.5,0.0,7.017543859649123e+28,1.0526315789473685e+29,1599.875,9890.839,201.51425,0.08223678,0.0,-1.74120286782085e+26,5.0,5.0,0.5
452,27300.0,0.0,1.0714285714285715e+29,1.4285714285714285e+29,1599.875,9303.235,197.9307,0.082870975,0.0,-1.8043833873293732e+26,5.0,5.0,0.5
453,28275.0,0.0,2.2413793103448277e+29,2.586206896551724e+29,1599.875,9987.438,206.44113,0.078404956,0.0,-1.6703434221080316e+26,5.0,5.0,0.5
454,26812.5,0.0,2.181818181818182e+29,2.5454545454545458e+29,1599.875,10408.353,196.22093,0.076468535,0.0,-1.853198636441577e+26,5.0,5.0,0.5
455,24375.0,0.0,1.8e+29,2.2e+29,1599.9688,40391.39,195.30649,0.2449031,0.0,-2.048063041940511e+26,5.0,5.0,0.5
456,22912.5,0.0,1.9148936170212767e+29,2.3404255319148937e+29,1599.9688,73274.09,192.68784,0.20493719,0.0,-2.208400511440703e+26,5.0,5.0,0.5
457,22425.0,0.0,2.391304347826087e+29,2.826086956521739e+29,1599.9688,87519.29,189.99077,0.35095924,0.0,-2.2884407083697524e+26,5.0,5.0,0.5
458,21937.5,0.0,2.666666666666667e+29,3.1111111111111112e+29,1599.9688,93232.91,187.54562,7.256285,0.0,-2.369793735989623e+26,5.0,5.0,0.5
459,20962.5,0.0,3.0232558139534882e+29,3.488372093023256e+29,1599.9688,96200.58,185.26923,5.5345063,0.0,-2.510488595032196e+26,5.0,5.0,0.5
460,18525.0,0.0,3.4210526315789475e+29,3.947368421052632e+29,1599.9688,109784.06,190.03578,6.086572,0.0,-2.7695615232106612e+26,5.0,5.0,0.5
461,8424.249267578125,13454.583740234375,-1.3333333333333333e+29,-1.3333333333333333e+29,1600.4844,459227.5,130.28024,0.030795714,82286.71160390828,0.0,5.0,5.0,0.5
462,10257.5439453125,13823.8525390625,-1.111111111111111e+29,-1.111111111111111e+29,1600.3594,381822.47,126.20965,0.39008546,68709.30763786123,0.0,5.0,5.0,0.5
463,32194.845581054688,13823.043823242188,8.73015873015873e+28,9.523809523809524e+28,1600.1562,23000.174,238.98097,0.07049262,19588.780057132582,-3.320979013708173e+25,5.0,5.0,0.5
464,31096.249389648438,13698.837280273438,9.016393442622952e+28,9.836065573770492e+28,1600.1562,14424.308,224.77196,0.0733047,20229.97687759502,-3.64668324571346e+25,5.0,5.0,0.5
465,29874.069213867188,13451.657104492188,6.7796610169491525e+28,8.474576271186441e+28,1599.9688,13236.71,219.00708,0.079329416,20915.768674830302,-7.739088862481853e+25,5.0,5.0,0.5
466,30601.971435546875,13205.169677734375,1.3114754098360656e+29,1.4754098360655738e+29,1599.875,12490.742,224.46509,0.07631854,20230.990248074613,-7.303337359500134e+25,5.0,5.0,0.5
467,29373.47412109375,123.47412109375,3.3333333333333333e+28,6.666666666666667e+28,1599.875,10333.73,212.67139,0.08127842,0.04829680499505468,-1.567363332116484e+26,5.0,5.0,0.5
468,28762.5,0.0,3.3898305084745762e+28,6.7796610169491525e+28,1599.875,10075.181,208.72952,0.08170663,0.0,-1.624030211224215e+26,5.0,5.0,0.5
469,28275.0,0.0,5.172413793103449e+28,8.620689655172413e+28,1599.875,9766.488,204.63445,0.08179781,0.0,-1.6850906302016025e+26,5.0,5.0,0.5
470,29250.0,0.0,1.6666666666666666e+29,2.0000000000000002e+29,1599.875,10359.421,214.35344,0.08890279,0.0,-1.5550640772249163e+26,5.0,5.0,0.5
471,28762.5,0.0,2.033898305084746e+29,2.3728813559322036e+29,1599.875,9840.376,209.21196,0.074699484,0.0,-1.6202852413817013e+26,5.0,5.0,0.5
472,25350.0,0.0,1.3461538461538462e+29,1.730769230769231e+29,1599.9688,32316.78,201.99553,0.10032385,0.0,-1.9040787000911434e+26,5.0,5.0,0.5
473,23887.5,0.0,1.4285714285714287e+29,1.836734693877551e+29,1599.9688,66149.55,199.85323,0.13683707,0.0,-2.042315123311857e+26,5.0,5.0,0.5
474,23400.0,0.0,1.875e+29,2.2916666666666668e+29,1599.9688,87217.52,196.91435,0.2613073,0.0,-2.115979163287804e+26,5.0,5.0,0.5
475,22912.5,0.0,2.127659574468085e+29,2.5531914893617024e+29,1599.9688,91306.55,194.28525,1.9961647,0.0,-2.190243056053731e+26,5.0,5.0,0.5
476,22425.0,0.0,2.6086956521739135e+29,3.0434782608695652e+29,1599.9688,94748.28,191.9121,19.347334,0.0,-2.2655300110079167e+26,5.0,5.0,0.5
477,20962.5,0.0,3.0232558139534882e+29,3.488372093023256e+29,1599.9688,100527.4,191.01251,26.410673,0.0,-2.43500425022234e+26,5.0,5.0,0.5
478,18525.0,0.0,2.8947368421052634e+29,3.4210526315789475e+29,1599.9688,115069.74,196.51358,2.7378051,0.0,-2.678266756987333e+26,5.0,5.0,0.5
479,9035.150146484375,13575.238037109375,-1.25e+29,-1.25e+29,1600.3906,440802.06,134.5149,0.031292047,77126.33871855559,0.0,5.0,5.0,0.5
480,10868.399047851562,13943.850708007812,-1.0526315789473684e+29,-1.0526315789473684e+29,1600.3594,337500.4,128.15208,0.034534466,64940.09045972399,0.0,5.0,5.0,0.5
481,32805.59997558594,13942.330932617188,8.59375e+28,9.375000000000001e+28,1600.1562,22164.242,242.5775,0.07014751,19276.539913527577,-3.2206202222617976e+25,5.0,5.0,0.5
482,31095.919799804688,13694.235229492188,6.557377049180328e+28,8.19672131147541e+28,1600.1562,13775.713,227.76613,0.0901767,20222.927411142948,-7.19748925269589e+25,5.0,5.0,0.5
483,32434.823608398438,13570.639038085938,1.3281250000000001e+29,1.40625e+29,1599.875,13369.212,233.59978,0.074180685,19275.32233628709,-3.3443953127515805e+25,5.0,5.0,0.5
484,30842.28515625,12953.40576171875,8.064516129032258e+28,9.67741935483871e+28,1599.875,11912.012,225.59634,0.07664987,19897.1015808693,-7.1495095942172904e+25,5.0,5.0,0.5
485,29737.5,0.0,0.0,3.278688524590164e+28,1599.875,10226.546,215.8413,0.08246177,0.0,-1.519027464083073e+26,5.0,5.0,0.5
486,29250.0,0.0,1.6666666666666667e+28,5.0000000000000005e+28,1599.875,9919.556,211.74994,0.08117284,0.0,-1.574183846110462e+26,5.0,5.0,0.5
487,28762.5,0.0,5.084745762711865e+28,8.474576271186441e+28,1599.875,9530.851,208.93997,0.08121093,0.0,-1.6223944500721886e+26,5.0,5.0,0.5
488,29737.5,0.0,1.639344262295082e+29,1.9672131147540984e+29,1599.875,10022.842,216.30905,0.074015245,0.0,-1.5157426384364386e+26,5.0,5.0,0.5
489,27300.0,0.0,1.25e+29,1.607142857142857e+29,1599.9375,23220.486,208.51613,0.29856297,0.0,-1.7127828894745605e+26,5.0,5.0,0.5
490,24862.5,0.0,9.80392156862745e+28,1.3725490196078433e+29,1599.9688,68112.23,207.05472,0.14239262,0.0,-1.8939769472522027e+26,5.0,5.0,0.5
491,24375.0,0.0,1.2000000000000002e+29,1.6e+29,1599.9688,87170.28,203.8577,0.21968481,0.0,-1.962153045003381e+26,5.0,5.0,0.5
492,23887.5,0.0,1.6326530612244897e+29,2.040816326530612e+29,1599.9688,91657.086,201.30278,1.8323013,0.0,-2.0276086847842286e+26,5.0,5.0,0.5
493,23400.0,0.0,1.875e+29,2.2916666666666668e+29,1599.9688,94350.18,198.7533,7.0748754,0.0,-2.096401293790784e+26,5.0,5.0,0.5
494,21937.5,0.0,2.4444444444444444e+29,2.888888888888889e+29,1599.9688,101115.01,198.17743,25.618862,0.0,-2.242659248534629e+26,5.0,5.0,0.5
495,20475.0,0.0,2.619047619047619e+29,3.0952380952380953e+29,1599.9688,105972.43,198.58408,8.940379,0.0,-2.397928806556292e+26,5.0,5.0,0.5
496,17550.0,0.0,1.9444444444444445e+29,2.5e+29,1599.9688,132511.08,204.10397,0.67126656,0.0,-2.7219242542506517e+26,5.0,5.0,0.5
497,9645.98388671875,13691.85791015625,-1.1764705882352942e+29,-1.1764705882352942e+29,1600.375,436256.78,139.35764,0.033525243,72550.11597340368,0.0,5.0,5.0,0.5
498,12701.364135742188,14306.076049804688,-9.090909090909092e+28,-9.090909090909092e+28,1600.3594,226269.36,130.75041,0.03381093,56046.06149810581,0.0,5.0,5.0,0.5
499,32805.1513671875,13933.33740234375,7.03125e+28,7.8125e+28,1600.1562,14284.778,235.54143,0.07292146,19263.202482087854,-3.3168262921710645e+25,5.0,5.0,0.5
500,31706.546020507812,13807.595825195312,6.451612903225806e+28,8.064516129032258e+28,1599.9688,13591.882,230.58643,0.07751927,19883.533342825787,-6.994788267964055e+25,5.0,5.0,0.5
501,32434.445190429688,13559.884643554688,1.25e+29,1.40625e+29,1599.875,12506.677,234.72173,0.07677986,19258.79971532903,-6.6568188219991986e+25,5.0,5.0,0.5
502,31206.106567382812,12817.825317382812,4.761904761904762e+28,6.349206349206349e+28,1599.875,10582.076,224.2924,0.07936232,19562.336276518454,-7.07692974776135e+25,5.0,5.0,0.5
503,30225.0,0.0,-1.6129032258064516e+28,1.6129032258064516e+28,1599.875,10162.655,219.60062,0.08116053,0.0,-1.4689423480160309e+26,5.0,5.0,0.5
504,29737.5,0.0,1.639344262295082e+28,4.918032786885246e+28,1599.875,9702.446,216.29549,0.08161721,0.0,-1.5158376988810271e+26,5.0,5.0,0.5
505,30712.5,0.0,1.1111111111111112e+29,1.4285714285714285e+29,1599.875,10474.119,224.90332,0.07725193,0.0,-1.4115412659057708e+26,5.0,5.0,0.5
506,29250.0,0.0,1.1666666666666667e+29,1.5e+29,1599.875,11108.693,214.36798,0.074195534,0.0,-1.554958589641929e+26,5.0,5.0,0.5
507,26812.5,0.0,7.272727272727273e+28,1.090909090909091e+29,1599.9688,45134.242,213.47838,0.47645408,0.0,-1.7033873244639983e+26,5.0,5.0,0.5
508,25350.0,0.0,7.692307692307692e+28,1.153846153846154e+29,1599.9688,73989.39,210.85301,0.19699134,0.0,-1.8240924367749047e+26,5.0,5.0,0.5
509,24862.5,0.0,1.1764705882352943e+29,1.5686274509803923e+29,1599.9688,88221.35,208.14355,0.31922445,0.0,-1.8840692104728852e+26,5.0,5.0,0.5
510,24375.0,0.0,1.4000000000000002e+29,1.8e+29,1599.9688,94095.67,205.79642,6.4685955,0.0,-1.9436684339390426e+26,5.0,5.0,0.5
511,22912.5,0.0,1.4893617021276597e+29,1.9148936170212767e+29,1599.9688,98526.73,203.93614,8.251171,0.0,-2.08659392488096e+26,5.0,5.0,0.5
512,21450.0,0.0,2.0454545454545456e+29,2.5e+29,1599.9688,105732.22,205.16708,8.465598,0.0,-2.2154891820803108e+26,5.0,5.0,0.5
513,19987.5,0.0,1.951219512195122e+29,2.4390243902439022e+29,1599.9688,111996.32,206.33865,1.5406848,0.0,-2.364098386909395e+26,5.0,5.0,0.5
514,10867.593383789062,13936.636352539062,-1.0526315789473684e+29,-1.0526315789473684e+29,1600.5938,485026.66,148.084,4.9731107,67332.0090171488,0.0,5.0,5.0,0.5
515,11478.829956054688,14058.236694335938,-1.0000000000000001e+29,-1.0000000000000001e+29,1600.375,412742.75,143.68272,1.3106381,63334.720586019146,0.0,5.0,5.0,0.5
516,34638.13781738281,14300.466918945312,8.208955223880597e+28,8.955223880597017e+28,1600.1562,23227.68,254.62204,0.06947987,18395.727583929023,-2.9308879047449343e+25,5.0,5.0,0.5
517,32928.18603515625,14050.57373046875,6.25e+28,7.8125e+28,1600.1562,13897.218,238.54845,0.07704488,19254.177690204713,-6.550032171276176e+25,5.0,5.0,0.5
518,32804.559326171875,13924.505615234375,7.8125e+28,9.375000000000001e+28,1599.9688,13226.454,233.8952,0.07854551,19250.54637376849,-6.680342231844936e+25,5.0,5.0,0.5
519,32674.468994140625,13305.694580078125,7.692307692307692e+28,9.230769230769231e+28,1599.875,11748.875,235.71632,0.076907836,18952.10624541849,-6.526750092301539e+25,5.0,5.0,0.5
520,31446.417236328125,12563.922119140625,0.0,1.5625e+28,1599.875,10437.941,227.164,0.080869436,19246.1383840165,-6.878290529856751e+25,5.0,5.0,0.5
521,30712.5,0.0,-1.5873015873015873e+28,1.5873015873015873e+28,1599.875,9893.85,223.02078,0.08068697,0.0,-1.4234562086249531e+26,5.0,5.0,0.5
522,31687.5,0.0,7.692307692307692e+28,1.076923076923077e+29,1599.875,10618.373,232.05246,0.07751657,0.0,-1.325960121551066e+26,5.0,5.0,0.5
523,31200.0,0.0,1.09375e+29,1.40625e+29,1599.875,10148.212,227.1292,0.07322588,0.0,-1.3758689119396195e+26,5.0,5.0,0.5
524,27787.5,0.0,3.5087719298245617e+28,7.017543859649123e+28,1599.9688,46094.223,220.49425,0.5346836,0.0,-1.591321302309566e+26,5.0,5.0,0.5
525,26325.0,0.0,3.703703703703704e+28,7.407407407407408e+28,1599.9688,73788.27,217.92758,0.16879919,0.0,-1.6995112198885427e+26,5.0,5.0,0.5
526,25837.5,0.0,7.547169811320755e+28,1.1320754716981134e+29,1599.9688,88794.76,215.20506,0.3695028,0.0,-1.753483331387212e+26,5.0,5.0,0.5
527,25350.0,0.0,9.615384615384614e+28,1.3461538461538462e+29,1599.9688,93682.44,212.88228,4.7416563,0.0,-1.8067045666249855e+26,5.0,5.0,0.5
528,23887.5,0.0,1.4285714285714287e+29,1.836734693877551e+29,1599.9688,100357.55,211.69029,12.075282,0.0,-1.9281151759906347e+26,5.0,5.0,0.5
529,22425.0,0.0,1.5217391304347826e+29,1.956521739130435e+29,1599.9688,105818.82,212.08267,8.082505,0.0,-2.050061913834274e+26,5.0,5.0,0.5
530,20962.5,0.0,1.3953488372093025e+29,1.86046511627907e+29,1599.9688,118098.79,215.55579,3.0650492,0.0,-2.1577536257049985e+26,5.0,5.0,0.5
531,11478.326416015625,14051.629638671875,-1.0000000000000001e+29,-1.0000000000000001e+29,1600.5781,481953.97,152.47691,0.7752608,61981.219318642376,0.0,5.0,5.0,0.5
532,13311.5478515625,14418.994140625,-8.695652173913043e+28,-8.695652173913043e+28,1600.3594,385147.25,147.33345,1.0647453,53977.20185389153,0.0,5.0,5.0,0.5
533,35248.55041503906,14410.867309570312,8.088235294117647e+28,8.823529411764707e+28,1600.1562,22998.26,258.92108,0.069371164,18106.871517104864,-2.839838738758845e+25,5.0,5.0,0.5
534,33538.5986328125,14160.6689453125,6.153846153846154e+28,7.692307692307692e+28,1599.9688,13797.964,241.85522,0.07810436,18938.663446795144,-6.3610845742379e+25,5.0,5.0,0.5
535,34877.581787109375,14031.964111328125,1.25e+29,1.3235294117647059e+29,1599.875,13592.148,249.30586,0.073649004,18095.472075423808,-2.9493655323210723e+25,5.0,5.0,0.5
536,32914.471435546875,13042.633056640625,3.0303030303030302e+28,4.545454545454546e+28,1599.875,10677.826,234.97607,0.12592179,18641.326114185504,-6.448109749850496e+25,5.0,5.0,0.5
537,31933.697509765625,12548.443603515625,-1.5384615384615386e+28,0.0,1599.875,10386.444,231.02647,0.07989335,18926.583874742228,-6.659243470374056e+25,5.0,5.0,0.5
538,32785.51025390625,12424.03564453125,5.970149253731344e+28,7.462686567164179e+28,1599.875,11309.138,242.653,0.07787814,18359.739389046445,-6.150912266420275e+25,5.0,5.0,0.5
539,32175.0,0.0,7.575757575757575e+28,1.0606060606060607e+29,1599.875,10380.389,234.7889,0.07427038,0.0,-1.2906500687681389e+26,5.0,5.0,0.5
540,29737.5,0.0,3.278688524590164e+28,6.557377049180328e+28,1599.9375,18153.232,226.55272,0.08250002,0.0,-1.447207756931997e+26,5.0,5.0,0.5
541,27300.0,0.0,0.0,3.5714285714285713e+28,1599.9688,70309.26,225.13583,0.14612398,0.0,-1.5863439027433312e+26,5.0,5.0,0.5
542,26812.5,0.0,3.6363636363636365e+28,7.272727272727273e+28,1599.9688,87611.336,222.01706,0.21342994,0.0,-1.637875777384001e+26,5.0,5.0,0.5
543,26325.0,0.0,5.555555555555556e+28,9.259259259259259e+28,1599.9688,93332.11,219.78444,3.2218904,0.0,-1.685152833881505e+26,5.0,5.0,0.5
544,25837.5,0.0,9.433962264150943e+28,1.3207547169811322e+29,1599.9688,96194.03,217.19086,17.07286,0.0,-1.7374510874618238e+26,5.0,5.0,0.5
545,23400.0,0.0,1.0416666666666666e+29,1.4583333333333335e+29,1599.9688,105613.26,218.69495,4.050616,0.0,-1.905241404691323e+26,5.0,5.0,0.5
546,22425.0,0.0,1.0869565217391304e+29,1.5217391304347826e+29,1599.9688,112154.4,220.43648,5.099964,0.0,-1.972371421049579e+26,5.0,5.0,0.5
547,12089.010620117188,14169.931030273438,-9.523809523809524e+28,-9.523809523809524e+28,1600.4531,479376.4,157.16946,0.184,58734.038511578285,0.0,5.0,5.0,0.5
548,14533.111572265625,14783.099365234375,-8e+28,-8e+28,1600.3594,309973.22,147.74622,2.4136178,50703.893061214265,0.0,5.0,5.0,0.5
549,35371.39587402344,14525.778198242188,8.088235294117647e+28,8.823529411764707e+28,1600.1562,15216.073,252.37503,0.07162148,18095.287638439506,-2.91349788502887e+25,5.0,5.0,0.5
550,34148.71520996094,14274.130249023438,6.0606060606060605e+28,7.575757575757575e+28,1599.9688,13471.665,245.70528,0.08107499,18639.396430476365,-6.166540404832359e+25,5.0,5.0,0.5
551,34753.173828125,13897.18017578125,1.0294117647058824e+29,1.1764705882352942e+29,1599.875,12604.108,249.46852,0.078092076,18091.068332855684,-5.894884968663255e+25,5.0,5.0,0.5
552,33277.89611816406,12907.876586914062,0.0,1.492537313432836e+28,1599.875,10580.306,238.1837,0.07946104,18347.13744940884,-6.266328509944827e+25,5.0,5.0,0.5
553,32543.939208984375,12659.588623046875,-1.5151515151515151e+28,0.0,1599.875,10138.187,233.91449,0.079813674,18622.269811574384,-6.47737349146759e+25,5.0,5.0,0.5
554,33395.880126953125,12532.867431640625,8.823529411764707e+28,1.0294117647058824e+29,1599.875,10543.23,242.09738,0.074225195,18069.134042946804,-6.07436654467289e+25,5.0,5.0,0.5
555,31200.0,0.0,1.5625e+28,4.6875000000000005e+28,1599.875,16369.951,233.49918,4.0741606,0.0,-1.3383344871676074e+26,5.0,5.0,0.5
556,28762.5,0.0,-1.6949152542372881e+28,1.6949152542372881e+28,1599.9688,60084.812,231.54758,3.6256673,0.0,-1.4639887636896582e+26,5.0,5.0,0.5
557,27787.5,0.0,0.0,3.5087719298245617e+28,1599.9688,87839.96,229.12251,0.21743636,0.0,-1.5313955345021697e+26,5.0,5.0,0.5
558,27300.0,0.0,1.7857142857142857e+28,5.357142857142858e+28,1599.9688,92536.43,226.47238,1.9664352,0.0,-1.5769819464635034e+26,5.0,5.0,0.5
559,26812.5,0.0,5.454545454545455e+28,9.09090909090909e+28,1599.9688,98013.88,224.86069,17.772459,0.0,-1.6171629112855873e+26,5.0,5.0,0.5
560,24375.0,0.0,6.000000000000001e+28,1e+29,1599.9688,105562.39,225.44795,3.8717165,0.0,-1.774245434352194e+26,5.0,5.0,0.5
561,22912.5,0.0,4.25531914893617e+28,8.51063829787234e+28,1599.9688,113227.7,227.99396,1.41026,0.0,-1.866417511776221e+26,5.0,5.0,0.5
562,12699.588012695312,14282.327270507812,-9.090909090909092e+28,-9.090909090909092e+28,1600.4062,477299.16,161.85022,0.07609499,55965.663514508145,0.0,5.0,5.0,0.5
563,37204.315185546875,14891.009521484375,9.154929577464788e+28,9.859154929577465e+28,1600.1562,24140.36,272.68848,0.06884496,17323.43591625954,-2.5825269956036037e+25,5.0,5.0,0.5
564,35370.28503417969,14503.915405273438,5.882352941176471e+28,7.352941176470588e+28,1600.1562,14224.941,254.8375,0.08055862,18073.336667767966,-5.770690226185766e+25,5.0,5.0,0.5
565,36708.8134765625,14372.9248046875,1.1267605633802817e+29,1.2676056338028169e+29,1599.875,13940.96,261.28098,0.07298757,17291.592719649474,-5.39055973127349e+25,5.0,5.0,0.5
566,35116.156005859375,13745.806884765625,7.246376811594203e+28,8.695652173913045e+28,1599.875,11919.082,251.17796,0.07524141,17779.124251008394,-5.769914460357818e+25,5.0,5.0,0.5
567,33764.666748046875,12878.460693359375,-1.4705882352941177e+28,0.0,1599.875,10506.317,241.95428,0.0794464,18035.140487048535,-6.077959054588308e+25,5.0,5.0,0.5
568,33153.87878417969,12750.595092773438,0.0,1.492537313432836e+28,1599.875,9977.683,238.40305,0.07960091,18297.500997598436,-6.260563112088476e+25,5.0,5.0,0.5
569,33882.916259765625,12500.054931640625,7.246376811594203e+28,8.695652173913045e+28,1599.875,10284.761,244.68697,0.073289275,17760.395449027605,-5.922977371259357e+25,5.0,5.0,0.5
570,30347.4853515625,12371.0205078125,-1.6129032258064516e+28,0.0,1599.9688,45788.77,238.54938,0.45055217,19755.701864977356,-6.7612971499060875e+25,5.0,5.0,0.5
571,28762.5,0.0,-5.084745762711865e+28,-1.6949152542372881e+28,1599.9688,74214.43,236.01096,0.16924667,0.0,-1.4363021821731428e+26,5.0,5.0,0.5
572,28275.0,0.0,-1.7241379310344827e+28,1.7241379310344827e+28,1599.9688,91409.34,233.18579,1.00637,0.0,-1.4787675728654959e+26,5.0,5.0,0.5
573,27787.5,0.0,0.0,3.5087719298245617e+28,1599.9688,95027.234,230.97855,6.0555673,0.0,-1.519089971091372e+26,5.0,5.0,0.5
574,25350.0,0.0,1.923076923076923e+28,5.76923076923077e+28,1599.9688,105728.42,232.70695,7.113006,0.0,-1.6527885240388154e+26,5.0,5.0,0.5
575,24375.0,0.0,2e+28,6.000000000000001e+28,1599.9688,110433.14,234.04,0.83072585,0.0,-1.7091096029513542e+26,5.0,5.0,0.5
576,23400.0,0.0,2.0833333333333332e+28,6.250000000000001e+28,1599.9688,128013.08,236.3458,10.238595,0.0,-1.762953587707393e+26,5.0,5.0,0.5
577,13310.07080078125,14395.849609375,-8.695652173913043e+28,-8.695652173913043e+28,1600.3594,468123.5,166.17767,0.04034018,53474.05930702797,0.0,5.0,5.0,0.5
578,37690.30456542969,14878.512573242188,7.638888888888889e+28,8.333333333333335e+28,1600.1562,23293.248,274.77777,0.06868642,17067.615444010404,-2.5272948460387577e+25,5.0,5.0,0.5
579,35980.13916015625,14611.62109375,5.797101449275362e+28,7.246376811594203e+28,1599.9688,14054.221,257.56705,0.07524858,17782.092013168196,-5.626788746964441e+25,5.0,5.0,0.5
580,36707.354736328125,14354.986572265625,1.1267605633802817e+29,1.2676056338028169e+29,1599.875,12899.118,261.24112,0.075355574,17268.533840124728,-5.391382135945197e+25,5.0,5.0,0.5
581,35231.70471191406,13354.019165039062,1.4285714285714287e+28,2.8571428571428574e+28,1599.875,10878.367,250.12383,0.07878165,17496.720499114443,-5.711456828045505e+25,5.0,5.0,0.5
